cohort,request_direction,metric,violation_rate,ecdf,prompt_count,publication_status
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.75,0.8775510204081632,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.75,0.8826530612244898,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.75,0.8877551020408163,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.75,0.8928571428571429,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.75,0.8979591836734694,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.75,0.9030612244897959,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.75,0.9081632653061225,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.75,0.9132653061224489,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.75,0.9183673469387755,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.75,0.923469387755102,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.875,0.9285714285714286,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.875,0.9336734693877551,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.875,0.9387755102040817,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.875,0.9438775510204082,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.875,0.9489795918367347,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.875,0.9540816326530612,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.875,0.9591836734693877,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.875,0.9642857142857143,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,0.875,0.9693877551020408,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,1.0,0.9744897959183674,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,1.0,0.9795918367346939,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,1.0,0.9846938775510204,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,1.0,0.9897959183673469,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,1.0,0.9948979591836735,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,apparent_violation_rate,1.0,1.0,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.00510204081632653,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.01020408163265306,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.015306122448979591,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.02040816326530612,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.025510204081632654,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.030612244897959183,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.03571428571428571,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.04081632653061224,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.04591836734693878,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.05102040816326531,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.05612244897959184,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.061224489795918366,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.0663265306122449,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.07142857142857142,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.07653061224489796,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.0,0.08163265306122448,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.125,0.08673469387755102,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.125,0.09183673469387756,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.125,0.09693877551020408,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.125,0.10204081632653061,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.125,0.10714285714285714,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.125,0.11224489795918367,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.125,0.11734693877551021,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.125,0.12244897959183673,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.125,0.12755102040816327,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.125,0.1326530612244898,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.125,0.1377551020408163,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.125,0.14285714285714285,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.125,0.14795918367346939,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.125,0.15306122448979592,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.125,0.15816326530612246,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.16326530612244897,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.1683673469387755,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.17346938775510204,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.17857142857142858,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.1836734693877551,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.18877551020408162,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.19387755102040816,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.1989795918367347,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.20408163265306123,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.20918367346938777,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.21428571428571427,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.2193877551020408,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.22448979591836735,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.22959183673469388,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.23469387755102042,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.23979591836734693,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.24489795918367346,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.25,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.25510204081632654,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.2602040816326531,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.2653061224489796,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.27040816326530615,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.2755102040816326,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.28061224489795916,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.2857142857142857,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.29081632653061223,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.29591836734693877,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.3010204081632653,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.30612244897959184,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.3112244897959184,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.3163265306122449,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.32142857142857145,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.32653061224489793,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.33163265306122447,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.336734693877551,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.25,0.34183673469387754,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.3469387755102041,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.3520408163265306,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.35714285714285715,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.3622448979591837,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.3673469387755102,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.37244897959183676,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.37755102040816324,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.3826530612244898,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.3877551020408163,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.39285714285714285,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.3979591836734694,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.4030612244897959,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.40816326530612246,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.413265306122449,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.41836734693877553,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.42346938775510207,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.42857142857142855,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.4336734693877551,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.4387755102040816,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.44387755102040816,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.4489795918367347,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.45408163265306123,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.375,0.45918367346938777,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.5,0.4642857142857143,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.5,0.46938775510204084,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.5,0.4744897959183674,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.5,0.47959183673469385,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.5,0.4846938775510204,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.5,0.4897959183673469,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.5,0.49489795918367346,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.5,0.5,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.5,0.5051020408163265,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.5,0.5102040816326531,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.5,0.5153061224489796,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.5,0.5204081632653061,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.5,0.5255102040816326,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.5,0.5306122448979592,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.5,0.5357142857142857,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.5408163265306123,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.5459183673469388,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.5510204081632653,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.5561224489795918,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.5612244897959183,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.5663265306122449,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.5714285714285714,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.576530612244898,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.5816326530612245,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.5867346938775511,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.5918367346938775,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.5969387755102041,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.6020408163265306,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.6071428571428571,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.6122448979591837,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.6173469387755102,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.6224489795918368,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.6275510204081632,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.625,0.6326530612244898,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.75,0.6377551020408163,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.75,0.6428571428571429,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.75,0.6479591836734694,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.75,0.6530612244897959,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,corrected_violation_rate,0.75,0.6581632653061225,196,DRAFT_AWAITING_DUAL_PI_ADOPTION
